time,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,Portugal,Portugal,PT,60.29,100.88,84.25,83.91,entsoe.eu,false,""
2021-01-01T01:00:00.000000,Portugal,Portugal,PT,59.46,104.16,84.4,84.21,entsoe.eu,false,""
2021-01-01T02:00:00.000000,Portugal,Portugal,PT,62.23,109.35,83.88,81.93,entsoe.eu,false,""
2021-01-01T03:00:00.000000,Portugal,Portugal,PT,56.46,101.66,86.04,80.11,entsoe.eu,false,""
2021-01-01T04:00:00.000000,Portugal,Portugal,PT,52.86,97.29,87.16,80.57,entsoe.eu,false,""
2021-01-01T05:00:00.000000,Portugal,Portugal,PT,53.39,98.74,86.96,80.4,entsoe.eu,false,""
2021-01-01T06:00:00.000000,Portugal,Portugal,PT,55.8,102.13,86.43,79.0,entsoe.eu,false,""
2021-01-01T07:00:00.000000,Portugal,Portugal,PT,53.87,99.91,86.8,80.31,entsoe.eu,false,""
2021-01-01T08:00:00.000000,Portugal,Portugal,PT,52.83,98.3,87.05,80.54,entsoe.eu,false,""
2021-01-01T09:00:00.000000,Portugal,Portugal,PT,49.17,92.68,87.99,81.78,entsoe.eu,false,""
2021-01-01T10:00:00.000000,Portugal,Portugal,PT,46.6,88.61,88.61,82.36,entsoe.eu,false,""
2021-01-01T11:00:00.000000,Portugal,Portugal,PT,47.44,88.99,88.49,81.16,entsoe.eu,false,""
2021-01-01T12:00:00.000000,Portugal,Portugal,PT,44.36,84.09,89.25,82.72,entsoe.eu,false,""
2021-01-01T13:00:00.000000,Portugal,Portugal,PT,41.41,79.42,89.87,84.58,entsoe.eu,false,""
2021-01-01T14:00:00.000000,Portugal,Portugal,PT,51.62,92.82,87.25,81.5,entsoe.eu,false,""
2021-01-01T15:00:00.000000,Portugal,Portugal,PT,64.96,110.49,83.39,79.51,entsoe.eu,false,""
2021-01-01T16:00:00.000000,Portugal,Portugal,PT,80.74,129.57,78.8,77.87,entsoe.eu,false,""
2021-01-01T17:00:00.000000,Portugal,Portugal,PT,81.37,124.77,78.78,77.89,entsoe.eu,false,""
2021-01-01T18:00:00.000000,Portugal,Portugal,PT,78.37,119.5,79.61,78.63,entsoe.eu,false,""
2021-01-01T19:00:00.000000,Portugal,Portugal,PT,68.27,106.38,82.37,81.32,entsoe.eu,false,""
2021-01-01T20:00:00.000000,Portugal,Portugal,PT,65.08,102.65,83.18,82.2,entsoe.eu,false,""
2021-01-01T21:00:00.000000,Portugal,Portugal,PT,78.11,119.72,79.7,78.7,entsoe.eu,false,""
2021-01-01T22:00:00.000000,Portugal,Portugal,PT,71.02,113.15,81.83,78.8,entsoe.eu,false,""
2021-01-01T23:00:00.000000,Portugal,Portugal,PT,78.19,126.89,80.38,73.12,entsoe.eu,false,""
2021-01-02T00:00:00.000000,Portugal,Portugal,PT,74.59,123.39,81.7,72.03,entsoe.eu,false,""
2021-01-02T01:00:00.000000,Portugal,Portugal,PT,72.74,122.12,82.27,72.59,entsoe.eu,false,""
2021-01-02T02:00:00.000000,Portugal,Portugal,PT,66.91,114.02,84.1,72.93,entsoe.eu,false,""
2021-01-02T03:00:00.000000,Portugal,Portugal,PT,67.78,115.68,83.8,72.65,entsoe.eu,false,""
2021-01-02T04:00:00.000000,Portugal,Portugal,PT,65.38,114.3,84.25,74.78,entsoe.eu,false,""
2021-01-02T05:00:00.000000,Portugal,Portugal,PT,67.59,117.51,83.48,75.23,entsoe.eu,false,""
2021-01-02T06:00:00.000000,Portugal,Portugal,PT,83.76,137.81,79.14,71.21,entsoe.eu,false,""
2021-01-02T07:00:00.000000,Portugal,Portugal,PT,95.7,154.56,75.18,71.0,entsoe.eu,false,""
2021-01-02T08:00:00.000000,Portugal,Portugal,PT,91.86,148.37,76.11,72.49,entsoe.eu,false,""
2021-01-02T09:00:00.000000,Portugal,Portugal,PT,90.9,146.13,76.5,71.96,entsoe.eu,false,""
2021-01-02T10:00:00.000000,Portugal,Portugal,PT,92.93,148.45,76.03,70.54,entsoe.eu,false,""
2021-01-02T11:00:00.000000,Portugal,Portugal,PT,95.86,152.25,75.44,68.51,entsoe.eu,false,""
2021-01-02T12:00:00.000000,Portugal,Portugal,PT,95.07,150.46,75.67,68.66,entsoe.eu,false,""
2021-01-02T13:00:00.000000,Portugal,Portugal,PT,94.69,148.68,75.89,68.87,entsoe.eu,false,""
2021-01-02T14:00:00.000000,Portugal,Portugal,PT,95.95,151.32,75.73,68.1,entsoe.eu,false,""
2021-01-02T15:00:00.000000,Portugal,Portugal,PT,97.2,152.16,75.47,67.88,entsoe.eu,false,""
2021-01-02T16:00:00.000000,Portugal,Portugal,PT,101.16,155.78,74.47,66.52,entsoe.eu,false,""
2021-01-02T17:00:00.000000,Portugal,Portugal,PT,101.23,149.0,74.28,68.54,entsoe.eu,false,""
2021-01-02T18:00:00.000000,Portugal,Portugal,PT,96.74,141.01,75.33,70.66,entsoe.eu,false,""
2021-01-02T19:00:00.000000,Portugal,Portugal,PT,95.2,140.29,75.72,70.57,entsoe.eu,false,""
2021-01-02T20:00:00.000000,Portugal,Portugal,PT,94.04,141.34,76.08,69.1,entsoe.eu,false,""
2021-01-02T21:00:00.000000,Portugal,Portugal,PT,88.97,138.34,77.37,70.1,entsoe.eu,false,""
2021-01-02T22:00:00.000000,Portugal,Portugal,PT,87.51,143.53,76.8,76.77,entsoe.eu,false,""
2021-01-02T23:00:00.000000,Portugal,Portugal,PT,81.09,129.9,80.01,71.1,entsoe.eu,false,""
2021-01-03T00:00:00.000000,Portugal,Portugal,PT,71.18,117.87,83.06,71.78,entsoe.eu,false,""
2021-01-03T01:00:00.000000,Portugal,Portugal,PT,72.34,120.48,82.83,70.68,entsoe.eu,false,""
2021-01-03T02:00:00.000000,Portugal,Portugal,PT,72.85,121.46,82.69,70.37,entsoe.eu,false,""
2021-01-03T03:00:00.000000,Portugal,Portugal,PT,77.22,127.62,81.74,68.82,entsoe.eu,false,""
2021-01-03T04:00:00.000000,Portugal,Portugal,PT,77.34,128.09,81.6,68.67,entsoe.eu,false,""
2021-01-03T05:00:00.000000,Portugal,Portugal,PT,78.32,129.27,81.4,68.07,entsoe.eu,false,""
2021-01-03T06:00:00.000000,Portugal,Portugal,PT,80.74,132.63,80.6,67.49,entsoe.eu,false,""
2021-01-03T07:00:00.000000,Portugal,Portugal,PT,94.23,148.76,76.84,65.15,entsoe.eu,false,""
2021-01-03T08:00:00.000000,Portugal,Portugal,PT,100.62,158.57,74.22,67.95,entsoe.eu,false,""
2021-01-03T09:00:00.000000,Portugal,Portugal,PT,94.57,147.46,75.55,71.48,entsoe.eu,false,""
2021-01-03T10:00:00.000000,Portugal,Portugal,PT,92.47,143.01,76.19,72.04,entsoe.eu,false,""
2021-01-03T11:00:00.000000,Portugal,Portugal,PT,86.02,137.94,77.9,72.39,entsoe.eu,false,""
2021-01-03T12:00:00.000000,Portugal,Portugal,PT,82.94,133.37,78.75,73.11,entsoe.eu,false,""
2021-01-03T13:00:00.000000,Portugal,Portugal,PT,82.63,132.55,78.89,72.61,entsoe.eu,false,""
2021-01-03T14:00:00.000000,Portugal,Portugal,PT,82.14,132.56,79.01,72.56,entsoe.eu,false,""
2021-01-03T15:00:00.000000,Portugal,Portugal,PT,86.47,137.85,77.89,71.45,entsoe.eu,false,""
2021-01-03T16:00:00.000000,Portugal,Portugal,PT,94.78,143.45,75.77,70.74,entsoe.eu,false,""
2021-01-03T17:00:00.000000,Portugal,Portugal,PT,95.5,139.94,75.62,71.23,entsoe.eu,false,""
2021-01-03T18:00:00.000000,Portugal,Portugal,PT,90.64,132.53,76.93,71.94,entsoe.eu,false,""
2021-01-03T19:00:00.000000,Portugal,Portugal,PT,91.31,134.89,76.89,69.89,entsoe.eu,false,""
2021-01-03T20:00:00.000000,Portugal,Portugal,PT,95.16,139.3,75.92,68.79,entsoe.eu,false,""
2021-01-03T21:00:00.000000,Portugal,Portugal,PT,96.46,142.49,75.66,67.48,entsoe.eu,false,""
2021-01-03T22:00:00.000000,Portugal,Portugal,PT,98.96,152.15,74.01,73.41,entsoe.eu,false,""
2021-01-03T23:00:00.000000,Portugal,Portugal,PT,108.08,162.91,72.8,61.72,entsoe.eu,false,""
2021-01-04T00:00:00.000000,Portugal,Portugal,PT,124.01,185.83,69.05,55.77,entsoe.eu,false,""
2021-01-04T01:00:00.000000,Portugal,Portugal,PT,117.31,178.92,71.04,56.56,entsoe.eu,false,""
2021-01-04T02:00:00.000000,Portugal,Portugal,PT,126.64,189.83,69.48,56.25,entsoe.eu,false,""
2021-01-04T03:00:00.000000,Portugal,Portugal,PT,138.47,202.57,67.95,57.73,entsoe.eu,false,""
2021-01-04T04:00:00.000000,Portugal,Portugal,PT,157.6,222.56,65.77,56.64,entsoe.eu,false,""
2021-01-04T05:00:00.000000,Portugal,Portugal,PT,186.81,255.69,60.2,55.18,entsoe.eu,false,""
2021-01-04T06:00:00.000000,Portugal,Portugal,PT,200.94,263.61,58.19,57.5,entsoe.eu,false,""
2021-01-04T07:00:00.000000,Portugal,Portugal,PT,200.78,257.94,56.99,55.68,entsoe.eu,false,""
2021-01-04T08:00:00.000000,Portugal,Portugal,PT,204.98,260.59,56.1,54.61,entsoe.eu,false,""
2021-01-04T09:00:00.000000,Portugal,Portugal,PT,210.39,267.07,55.17,53.76,entsoe.eu,false,""
2021-01-04T10:00:00.000000,Portugal,Portugal,PT,222.66,284.36,52.16,50.98,entsoe.eu,false,""
2021-01-04T11:00:00.000000,Portugal,Portugal,PT,233.9,299.08,49.24,48.09,entsoe.eu,false,""
2021-01-04T12:00:00.000000,Portugal,Portugal,PT,237.21,303.94,48.14,47.05,entsoe.eu,false,""
2021-01-04T13:00:00.000000,Portugal,Portugal,PT,258.62,334.27,43.46,43.06,entsoe.eu,false,""
2021-01-04T14:00:00.000000,Portugal,Portugal,PT,255.49,330.11,44.04,43.54,entsoe.eu,false,""
2021-01-04T15:00:00.000000,Portugal,Portugal,PT,254.08,327.59,44.22,43.59,entsoe.eu,false,""
2021-01-04T16:00:00.000000,Portugal,Portugal,PT,230.61,295.31,49.07,47.9,entsoe.eu,false,""
2021-01-04T17:00:00.000000,Portugal,Portugal,PT,224.04,286.19,50.28,48.96,entsoe.eu,false,""
2021-01-04T18:00:00.000000,Portugal,Portugal,PT,218.74,278.85,51.8,50.42,entsoe.eu,false,""
2021-01-04T19:00:00.000000,Portugal,Portugal,PT,228.84,292.91,49.0,47.8,entsoe.eu,false,""
2021-01-04T20:00:00.000000,Portugal,Portugal,PT,231.36,295.67,48.73,47.5,entsoe.eu,false,""
2021-01-04T21:00:00.000000,Portugal,Portugal,PT,235.1,304.04,47.41,45.79,entsoe.eu,false,""
2021-01-04T22:00:00.000000,Portugal,Portugal,PT,229.13,302.26,46.98,43.7,entsoe.eu,false,""
2021-01-04T23:00:00.000000,Portugal,Portugal,PT,244.65,321.48,46.55,42.02,entsoe.eu,false,""
2021-01-05T00:00:00.000000,Portugal,Portugal,PT,212.12,288.14,51.14,42.5,entsoe.eu,false,""
2021-01-05T01:00:00.000000,Portugal,Portugal,PT,219.66,299.28,48.88,41.83,entsoe.eu,false,""
2021-01-05T02:00:00.000000,Portugal,Portugal,PT,222.79,303.49,48.2,41.53,entsoe.eu,false,""
2021-01-05T03:00:00.000000,Portugal,Portugal,PT,224.27,305.25,47.97,41.28,entsoe.eu,false,""
2021-01-05T04:00:00.000000,Portugal,Portugal,PT,224.87,305.88,47.88,40.8,entsoe.eu,false,""
2021-01-05T05:00:00.000000,Portugal,Portugal,PT,231.55,313.51,46.17,41.11,entsoe.eu,false,""
2021-01-05T06:00:00.000000,Portugal,Portugal,PT,241.65,316.3,46.42,46.06,entsoe.eu,false,""
2021-01-05T07:00:00.000000,Portugal,Portugal,PT,245.28,314.69,46.33,45.53,entsoe.eu,false,""
2021-01-05T08:00:00.000000,Portugal,Portugal,PT,223.39,286.37,50.93,49.96,entsoe.eu,false,""
2021-01-05T09:00:00.000000,Portugal,Portugal,PT,215.49,275.51,52.76,51.61,entsoe.eu,false,""
2021-01-05T10:00:00.000000,Portugal,Portugal,PT,222.54,285.72,51.41,50.51,entsoe.eu,false,""
2021-01-05T11:00:00.000000,Portugal,Portugal,PT,247.6,319.77,45.34,44.78,entsoe.eu,false,""
2021-01-05T12:00:00.000000,Portugal,Portugal,PT,247.33,319.59,45.38,44.82,entsoe.eu,false,""
2021-01-05T13:00:00.000000,Portugal,Portugal,PT,258.47,333.88,42.95,42.38,entsoe.eu,false,""
2021-01-05T14:00:00.000000,Portugal,Portugal,PT,267.52,347.6,41.67,40.95,entsoe.eu,false,""
2021-01-05T15:00:00.000000,Portugal,Portugal,PT,259.07,334.46,42.82,42.23,entsoe.eu,false,""
2021-01-05T16:00:00.000000,Portugal,Portugal,PT,252.38,324.17,44.16,43.26,entsoe.eu,false,""
2021-01-05T17:00:00.000000,Portugal,Portugal,PT,227.48,291.03,49.38,48.13,entsoe.eu,false,""
2021-01-05T18:00:00.000000,Portugal,Portugal,PT,225.2,288.21,49.86,48.62,entsoe.eu,false,""
2021-01-05T19:00:00.000000,Portugal,Portugal,PT,230.06,294.58,48.79,47.61,entsoe.eu,false,""
2021-01-05T20:00:00.000000,Portugal,Portugal,PT,226.07,289.49,49.61,48.42,entsoe.eu,false,""
2021-01-05T21:00:00.000000,Portugal,Portugal,PT,236.58,304.04,47.39,46.47,entsoe.eu,false,""
2021-01-05T22:00:00.000000,Portugal,Portugal,PT,260.9,335.26,42.19,41.42,entsoe.eu,false,""
2021-01-05T23:00:00.000000,Portugal,Portugal,PT,270.53,348.19,41.08,40.57,entsoe.eu,false,""
2021-01-06T00:00:00.000000,Portugal,Portugal,PT,303.33,391.32,35.28,32.61,entsoe.eu,false,""
2021-01-06T01:00:00.000000,Portugal,Portugal,PT,265.9,341.73,46.79,40.97,entsoe.eu,false,""
2021-01-06T02:00:00.000000,Portugal,Portugal,PT,260.79,334.55,48.55,42.83,entsoe.eu,false,""
2021-01-06T03:00:00.000000,Portugal,Portugal,PT,267.94,343.75,46.91,41.81,entsoe.eu,false,""
2021-01-06T04:00:00.000000,Portugal,Portugal,PT,270.43,346.72,46.44,40.94,entsoe.eu,false,""
2021-01-06T05:00:00.000000,Portugal,Portugal,PT,277.87,357.02,43.38,38.73,entsoe.eu,false,""
2021-01-06T06:00:00.000000,Portugal,Portugal,PT,283.11,364.22,41.34,40.64,entsoe.eu,false,""
2021-01-06T07:00:00.000000,Portugal,Portugal,PT,259.91,334.78,44.58,44.3,entsoe.eu,false,""
2021-01-06T08:00:00.000000,Portugal,Portugal,PT,234.88,299.99,49.31,48.37,entsoe.eu,false,""
2021-01-06T09:00:00.000000,Portugal,Portugal,PT,216.24,276.73,53.48,52.49,entsoe.eu,false,""
2021-01-06T10:00:00.000000,Portugal,Portugal,PT,212.94,272.75,54.2,53.21,entsoe.eu,false,""
2021-01-06T11:00:00.000000,Portugal,Portugal,PT,217.5,279.15,53.04,52.1,entsoe.eu,false,""
2021-01-06T12:00:00.000000,Portugal,Portugal,PT,233.58,301.02,49.6,49.02,entsoe.eu,false,""
2021-01-06T13:00:00.000000,Portugal,Portugal,PT,243.87,314.36,47.12,46.63,entsoe.eu,false,""
2021-01-06T14:00:00.000000,Portugal,Portugal,PT,247.95,320.92,46.52,44.98,entsoe.eu,false,""
2021-01-06T15:00:00.000000,Portugal,Portugal,PT,248.68,320.39,46.08,45.46,entsoe.eu,false,""
2021-01-06T16:00:00.000000,Portugal,Portugal,PT,236.3,303.25,48.33,47.54,entsoe.eu,false,""
2021-01-06T17:00:00.000000,Portugal,Portugal,PT,219.3,280.82,51.71,50.62,entsoe.eu,false,""
2021-01-06T18:00:00.000000,Portugal,Portugal,PT,204.8,262.69,55.06,53.99,entsoe.eu,false,""
2021-01-06T19:00:00.000000,Portugal,Portugal,PT,206.55,266.41,54.49,53.66,entsoe.eu,false,""
2021-01-06T20:00:00.000000,Portugal,Portugal,PT,204.93,265.03,54.84,54.14,entsoe.eu,false,""
2021-01-06T21:00:00.000000,Portugal,Portugal,PT,207.04,268.9,55.11,54.73,entsoe.eu,false,""
2021-01-06T22:00:00.000000,Portugal,Portugal,PT,218.6,284.66,53.49,53.42,entsoe.eu,false,""
2021-01-06T23:00:00.000000,Portugal,Portugal,PT,211.85,274.32,57.9,57.59,entsoe.eu,false,""
2021-01-07T00:00:00.000000,Portugal,Portugal,PT,194.35,250.09,64.71,61.86,entsoe.eu,false,""
2021-01-07T01:00:00.000000,Portugal,Portugal,PT,194.24,249.82,64.66,58.33,entsoe.eu,false,""
2021-01-07T02:00:00.000000,Portugal,Portugal,PT,187.52,243.28,65.23,59.62,entsoe.eu,false,""
2021-01-07T03:00:00.000000,Portugal,Portugal,PT,164.23,221.65,65.88,58.9,entsoe.eu,false,""
2021-01-07T04:00:00.000000,Portugal,Portugal,PT,180.21,240.24,63.47,58.86,entsoe.eu,false,""
2021-01-07T05:00:00.000000,Portugal,Portugal,PT,204.46,264.91,61.73,60.86,entsoe.eu,false,""
2021-01-07T06:00:00.000000,Portugal,Portugal,PT,226.28,292.4,54.42,54.36,entsoe.eu,false,""
2021-01-07T07:00:00.000000,Portugal,Portugal,PT,220.22,284.78,52.48,51.99,entsoe.eu,false,""
2021-01-07T08:00:00.000000,Portugal,Portugal,PT,209.91,269.53,54.03,53.09,entsoe.eu,false,""
2021-01-07T09:00:00.000000,Portugal,Portugal,PT,204.05,261.47,55.13,53.99,entsoe.eu,false,""
2021-01-07T10:00:00.000000,Portugal,Portugal,PT,206.19,263.91,54.73,53.53,entsoe.eu,false,""
2021-01-07T11:00:00.000000,Portugal,Portugal,PT,207.3,265.84,54.67,53.54,entsoe.eu,false,""
2021-01-07T12:00:00.000000,Portugal,Portugal,PT,206.53,265.21,54.85,53.76,entsoe.eu,false,""
2021-01-07T13:00:00.000000,Portugal,Portugal,PT,209.48,268.97,54.15,53.09,entsoe.eu,false,""
2021-01-07T14:00:00.000000,Portugal,Portugal,PT,215.59,276.82,52.99,51.99,entsoe.eu,false,""
2021-01-07T15:00:00.000000,Portugal,Portugal,PT,219.79,282.33,52.21,51.34,entsoe.eu,false,""
2021-01-07T16:00:00.000000,Portugal,Portugal,PT,220.78,283.34,51.68,50.77,entsoe.eu,false,""
2021-01-07T17:00:00.000000,Portugal,Portugal,PT,210.21,269.65,54.08,53.09,entsoe.eu,false,""
2021-01-07T18:00:00.000000,Portugal,Portugal,PT,203.09,261.36,55.32,54.38,entsoe.eu,false,""
2021-01-07T19:00:00.000000,Portugal,Portugal,PT,197.34,255.26,56.64,55.86,entsoe.eu,false,""
2021-01-07T20:00:00.000000,Portugal,Portugal,PT,198.19,257.01,56.43,55.76,entsoe.eu,false,""
2021-01-07T21:00:00.000000,Portugal,Portugal,PT,209.12,270.88,53.62,52.91,entsoe.eu,false,""
2021-01-07T22:00:00.000000,Portugal,Portugal,PT,230.42,300.42,50.16,50.08,entsoe.eu,false,""
2021-01-07T23:00:00.000000,Portugal,Portugal,PT,224.04,290.77,54.55,53.87,entsoe.eu,false,""
2021-01-08T00:00:00.000000,Portugal,Portugal,PT,187.3,243.5,65.29,59.57,entsoe.eu,false,""
2021-01-08T01:00:00.000000,Portugal,Portugal,PT,167.5,221.56,67.88,59.34,entsoe.eu,false,""
2021-01-08T02:00:00.000000,Portugal,Portugal,PT,148.76,202.67,69.34,60.35,entsoe.eu,false,""
2021-01-08T03:00:00.000000,Portugal,Portugal,PT,142.92,196.32,70.06,60.73,entsoe.eu,false,""
2021-01-08T04:00:00.000000,Portugal,Portugal,PT,140.88,193.98,70.17,61.91,entsoe.eu,false,""
2021-01-08T05:00:00.000000,Portugal,Portugal,PT,139.85,191.72,70.91,63.7,entsoe.eu,false,""
2021-01-08T06:00:00.000000,Portugal,Portugal,PT,186.92,246.16,62.68,62.68,entsoe.eu,false,""
2021-01-08T07:00:00.000000,Portugal,Portugal,PT,195.68,254.63,60.93,60.93,entsoe.eu,false,""
2021-01-08T08:00:00.000000,Portugal,Portugal,PT,182.79,236.46,62.6,62.09,entsoe.eu,false,""
2021-01-08T09:00:00.000000,Portugal,Portugal,PT,173.81,224.88,64.24,63.59,entsoe.eu,false,""
2021-01-08T10:00:00.000000,Portugal,Portugal,PT,167.55,217.17,65.48,64.78,entsoe.eu,false,""
2021-01-08T11:00:00.000000,Portugal,Portugal,PT,171.14,221.48,64.66,63.94,entsoe.eu,false,""
2021-01-08T12:00:00.000000,Portugal,Portugal,PT,175.89,226.45,63.62,62.76,entsoe.eu,false,""
2021-01-08T13:00:00.000000,Portugal,Portugal,PT,176.16,224.86,63.69,62.71,entsoe.eu,false,""
2021-01-08T14:00:00.000000,Portugal,Portugal,PT,191.74,245.32,60.78,60.19,entsoe.eu,false,""
2021-01-08T15:00:00.000000,Portugal,Portugal,PT,187.83,240.81,61.94,61.49,entsoe.eu,false,""
2021-01-08T16:00:00.000000,Portugal,Portugal,PT,176.14,226.02,63.82,63.22,entsoe.eu,false,""
2021-01-08T17:00:00.000000,Portugal,Portugal,PT,172.28,221.18,63.86,63.07,entsoe.eu,false,""
2021-01-08T18:00:00.000000,Portugal,Portugal,PT,173.61,222.79,63.6,62.76,entsoe.eu,false,""
2021-01-08T19:00:00.000000,Portugal,Portugal,PT,177.7,228.69,62.45,61.74,entsoe.eu,false,""
2021-01-08T20:00:00.000000,Portugal,Portugal,PT,179.04,230.41,61.97,61.22,entsoe.eu,false,""
2021-01-08T21:00:00.000000,Portugal,Portugal,PT,196.43,254.79,58.67,58.42,entsoe.eu,false,""
2021-01-08T22:00:00.000000,Portugal,Portugal,PT,196.71,255.92,59.76,59.04,entsoe.eu,false,""
2021-01-08T23:00:00.000000,Portugal,Portugal,PT,156.14,200.92,73.19,66.1,entsoe.eu,false,""
2021-01-09T00:00:00.000000,Portugal,Portugal,PT,135.56,173.87,80.35,72.01,entsoe.eu,false,""
2021-01-09T01:00:00.000000,Portugal,Portugal,PT,131.91,171.47,80.53,72.15,entsoe.eu,false,""
2021-01-09T02:00:00.000000,Portugal,Portugal,PT,106.15,146.44,82.66,74.05,entsoe.eu,false,""
2021-01-09T03:00:00.000000,Portugal,Portugal,PT,93.12,133.52,83.77,74.85,entsoe.eu,false,""
2021-01-09T04:00:00.000000,Portugal,Portugal,PT,89.05,129.32,84.21,75.5,entsoe.eu,false,""
2021-01-09T05:00:00.000000,Portugal,Portugal,PT,86.45,125.25,84.83,76.19,entsoe.eu,false,""
2021-01-09T06:00:00.000000,Portugal,Portugal,PT,102.33,141.13,83.89,78.75,entsoe.eu,false,""
2021-01-09T07:00:00.000000,Portugal,Portugal,PT,129.44,169.66,80.5,75.32,entsoe.eu,false,""
2021-01-09T08:00:00.000000,Portugal,Portugal,PT,139.51,181.71,78.3,72.96,entsoe.eu,false,""
2021-01-09T09:00:00.000000,Portugal,Portugal,PT,137.56,179.34,78.27,76.7,entsoe.eu,false,""
2021-01-09T10:00:00.000000,Portugal,Portugal,PT,142.44,186.17,76.4,74.57,entsoe.eu,false,""
2021-01-09T11:00:00.000000,Portugal,Portugal,PT,146.71,191.71,75.11,70.85,entsoe.eu,false,""
2021-01-09T12:00:00.000000,Portugal,Portugal,PT,146.83,191.76,75.11,70.7,entsoe.eu,false,""
2021-01-09T13:00:00.000000,Portugal,Portugal,PT,144.33,188.3,75.98,71.56,entsoe.eu,false,""
2021-01-09T14:00:00.000000,Portugal,Portugal,PT,148.87,193.71,75.17,69.39,entsoe.eu,false,""
2021-01-09T15:00:00.000000,Portugal,Portugal,PT,154.73,201.06,73.6,67.58,entsoe.eu,false,""
2021-01-09T16:00:00.000000,Portugal,Portugal,PT,166.44,215.87,70.75,64.93,entsoe.eu,false,""
2021-01-09T17:00:00.000000,Portugal,Portugal,PT,163.56,209.0,69.81,68.06,entsoe.eu,false,""
2021-01-09T18:00:00.000000,Portugal,Portugal,PT,158.2,201.09,70.3,69.06,entsoe.eu,false,""
2021-01-09T19:00:00.000000,Portugal,Portugal,PT,152.96,193.74,70.94,69.63,entsoe.eu,false,""
2021-01-09T20:00:00.000000,Portugal,Portugal,PT,151.48,191.76,71.4,70.06,entsoe.eu,false,""
2021-01-09T21:00:00.000000,Portugal,Portugal,PT,148.96,191.0,73.97,71.73,entsoe.eu,false,""
2021-01-09T22:00:00.000000,Portugal,Portugal,PT,149.08,193.11,75.77,69.56,entsoe.eu,false,""
2021-01-09T23:00:00.000000,Portugal,Portugal,PT,145.29,187.26,78.1,69.96,entsoe.eu,false,""
2021-01-10T00:00:00.000000,Portugal,Portugal,PT,122.37,163.67,80.99,71.73,entsoe.eu,false,""
2021-01-10T01:00:00.000000,Portugal,Portugal,PT,126.58,170.21,80.02,70.52,entsoe.eu,false,""
2021-01-10T02:00:00.000000,Portugal,Portugal,PT,137.43,181.3,79.1,69.62,entsoe.eu,false,""
2021-01-10T03:00:00.000000,Portugal,Portugal,PT,155.35,199.32,77.57,69.05,entsoe.eu,false,""
2021-01-10T04:00:00.000000,Portugal,Portugal,PT,155.63,199.81,77.51,68.67,entsoe.eu,false,""
2021-01-10T05:00:00.000000,Portugal,Portugal,PT,152.48,196.1,77.91,68.78,entsoe.eu,false,""
2021-01-10T06:00:00.000000,Portugal,Portugal,PT,156.51,200.72,77.42,68.85,entsoe.eu,false,""
2021-01-10T07:00:00.000000,Portugal,Portugal,PT,159.03,203.72,76.99,68.83,entsoe.eu,false,""
2021-01-10T08:00:00.000000,Portugal,Portugal,PT,156.3,200.73,77.42,69.14,entsoe.eu,false,""
2021-01-10T09:00:00.000000,Portugal,Portugal,PT,147.35,190.05,78.77,71.03,entsoe.eu,false,""
2021-01-10T10:00:00.000000,Portugal,Portugal,PT,141.2,182.8,79.95,73.89,entsoe.eu,false,""
2021-01-10T11:00:00.000000,Portugal,Portugal,PT,138.29,179.27,80.43,74.57,entsoe.eu,false,""
2021-01-10T12:00:00.000000,Portugal,Portugal,PT,135.5,175.3,80.49,74.44,entsoe.eu,false,""
2021-01-10T13:00:00.000000,Portugal,Portugal,PT,140.18,179.65,79.32,72.95,entsoe.eu,false,""
2021-01-10T14:00:00.000000,Portugal,Portugal,PT,135.56,176.0,80.32,71.66,entsoe.eu,false,""
2021-01-10T15:00:00.000000,Portugal,Portugal,PT,136.65,176.95,80.14,71.44,entsoe.eu,false,""
2021-01-10T16:00:00.000000,Portugal,Portugal,PT,140.02,180.39,79.65,70.81,entsoe.eu,false,""
2021-01-10T17:00:00.000000,Portugal,Portugal,PT,141.53,181.55,79.14,70.97,entsoe.eu,false,""
2021-01-10T18:00:00.000000,Portugal,Portugal,PT,133.19,169.99,79.72,72.89,entsoe.eu,false,""
2021-01-10T19:00:00.000000,Portugal,Portugal,PT,130.24,165.08,79.54,74.46,entsoe.eu,false,""
2021-01-10T20:00:00.000000,Portugal,Portugal,PT,127.72,162.27,79.68,76.33,entsoe.eu,false,""
2021-01-10T21:00:00.000000,Portugal,Portugal,PT,112.14,151.59,81.31,74.48,entsoe.eu,false,""
2021-01-10T22:00:00.000000,Portugal,Portugal,PT,114.89,155.4,80.32,71.26,entsoe.eu,false,""
2021-01-10T23:00:00.000000,Portugal,Portugal,PT,114.94,154.75,81.49,73.67,entsoe.eu,false,""
2021-01-11T00:00:00.000000,Portugal,Portugal,PT,97.75,138.31,83.04,74.03,entsoe.eu,false,""
2021-01-11T01:00:00.000000,Portugal,Portugal,PT,126.61,168.27,80.32,71.9,entsoe.eu,false,""
2021-01-11T02:00:00.000000,Portugal,Portugal,PT,129.42,171.92,79.79,70.35,entsoe.eu,false,""
