time,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,Denmark,West Denmark,DK-DK1,153.17,215.73,77.25,69.15,entsoe.eu,false,""
2021-01-01T01:00:00.000000,Denmark,West Denmark,DK-DK1,133.44,194.72,79.81,70.59,entsoe.eu,false,""
2021-01-01T02:00:00.000000,Denmark,West Denmark,DK-DK1,127.96,187.31,80.3,70.52,entsoe.eu,false,""
2021-01-01T03:00:00.000000,Denmark,West Denmark,DK-DK1,129.45,187.94,80.12,70.42,entsoe.eu,false,""
2021-01-01T04:00:00.000000,Denmark,West Denmark,DK-DK1,133.34,193.32,79.56,70.31,entsoe.eu,false,""
2021-01-01T05:00:00.000000,Denmark,West Denmark,DK-DK1,137.49,199.4,79.09,70.41,entsoe.eu,false,""
2021-01-01T06:00:00.000000,Denmark,West Denmark,DK-DK1,143.79,206.6,77.42,69.51,entsoe.eu,false,""
2021-01-01T07:00:00.000000,Denmark,West Denmark,DK-DK1,143.11,209.47,77.08,69.2,entsoe.eu,false,""
2021-01-01T08:00:00.000000,Denmark,West Denmark,DK-DK1,153.55,218.07,75.76,67.98,entsoe.eu,false,""
2021-01-01T09:00:00.000000,Denmark,West Denmark,DK-DK1,162.66,228.93,74.55,67.66,entsoe.eu,false,""
2021-01-01T10:00:00.000000,Denmark,West Denmark,DK-DK1,164.94,232.37,74.22,67.57,entsoe.eu,false,""
2021-01-01T11:00:00.000000,Denmark,West Denmark,DK-DK1,188.24,256.78,71.63,65.08,entsoe.eu,false,""
2021-01-01T12:00:00.000000,Denmark,West Denmark,DK-DK1,197.01,265.58,70.33,64.21,entsoe.eu,false,""
2021-01-01T13:00:00.000000,Denmark,West Denmark,DK-DK1,184.74,253.12,71.68,65.48,entsoe.eu,false,""
2021-01-01T14:00:00.000000,Denmark,West Denmark,DK-DK1,211.81,280.82,68.54,62.76,entsoe.eu,false,""
2021-01-01T15:00:00.000000,Denmark,West Denmark,DK-DK1,218.43,289.18,67.37,61.77,entsoe.eu,false,""
2021-01-01T16:00:00.000000,Denmark,West Denmark,DK-DK1,234.67,305.28,65.71,60.1,entsoe.eu,false,""
2021-01-01T17:00:00.000000,Denmark,West Denmark,DK-DK1,234.81,304.05,65.97,60.47,entsoe.eu,false,""
2021-01-01T18:00:00.000000,Denmark,West Denmark,DK-DK1,230.7,299.98,66.46,60.77,entsoe.eu,false,""
2021-01-01T19:00:00.000000,Denmark,West Denmark,DK-DK1,220.48,290.07,67.35,61.49,entsoe.eu,false,""
2021-01-01T20:00:00.000000,Denmark,West Denmark,DK-DK1,216.4,287.16,67.91,61.97,entsoe.eu,false,""
2021-01-01T21:00:00.000000,Denmark,West Denmark,DK-DK1,207.7,279.98,68.91,62.47,entsoe.eu,false,""
2021-01-01T22:00:00.000000,Denmark,West Denmark,DK-DK1,198.58,271.15,70.14,62.88,entsoe.eu,false,""
2021-01-01T23:00:00.000000,Denmark,West Denmark,DK-DK1,160.27,227.57,75.06,67.21,entsoe.eu,false,""
2021-01-02T00:00:00.000000,Denmark,West Denmark,DK-DK1,167.53,235.39,74.16,66.61,entsoe.eu,false,""
2021-01-02T01:00:00.000000,Denmark,West Denmark,DK-DK1,147.51,214.68,76.33,68.43,entsoe.eu,false,""
2021-01-02T02:00:00.000000,Denmark,West Denmark,DK-DK1,137.38,203.83,77.47,69.48,entsoe.eu,false,""
2021-01-02T03:00:00.000000,Denmark,West Denmark,DK-DK1,130.41,194.37,78.01,69.97,entsoe.eu,false,""
2021-01-02T04:00:00.000000,Denmark,West Denmark,DK-DK1,137.44,200.01,77.44,69.62,entsoe.eu,false,""
2021-01-02T05:00:00.000000,Denmark,West Denmark,DK-DK1,142.01,203.67,76.75,69.05,entsoe.eu,false,""
2021-01-02T06:00:00.000000,Denmark,West Denmark,DK-DK1,159.41,220.4,74.15,66.62,entsoe.eu,false,""
2021-01-02T07:00:00.000000,Denmark,West Denmark,DK-DK1,158.8,221.25,73.62,66.55,entsoe.eu,false,""
2021-01-02T08:00:00.000000,Denmark,West Denmark,DK-DK1,182.68,246.59,70.93,64.03,entsoe.eu,false,""
2021-01-02T09:00:00.000000,Denmark,West Denmark,DK-DK1,181.14,246.56,71.22,64.61,entsoe.eu,false,""
2021-01-02T10:00:00.000000,Denmark,West Denmark,DK-DK1,197.71,265.88,69.64,63.52,entsoe.eu,false,""
2021-01-02T11:00:00.000000,Denmark,West Denmark,DK-DK1,212.92,280.63,68.05,62.13,entsoe.eu,false,""
2021-01-02T12:00:00.000000,Denmark,West Denmark,DK-DK1,207.42,273.18,68.52,62.03,entsoe.eu,false,""
2021-01-02T13:00:00.000000,Denmark,West Denmark,DK-DK1,215.18,279.41,67.52,61.12,entsoe.eu,false,""
2021-01-02T14:00:00.000000,Denmark,West Denmark,DK-DK1,227.28,295.35,65.92,60.19,entsoe.eu,false,""
2021-01-02T15:00:00.000000,Denmark,West Denmark,DK-DK1,240.93,308.26,64.87,59.33,entsoe.eu,false,""
2021-01-02T16:00:00.000000,Denmark,West Denmark,DK-DK1,241.28,307.62,64.95,59.5,entsoe.eu,false,""
2021-01-02T17:00:00.000000,Denmark,West Denmark,DK-DK1,228.1,294.19,66.53,60.81,entsoe.eu,false,""
2021-01-02T18:00:00.000000,Denmark,West Denmark,DK-DK1,225.06,288.66,67.1,61.68,entsoe.eu,false,""
2021-01-02T19:00:00.000000,Denmark,West Denmark,DK-DK1,215.52,277.06,68.59,63.21,entsoe.eu,false,""
2021-01-02T20:00:00.000000,Denmark,West Denmark,DK-DK1,199.92,259.94,70.62,65.06,entsoe.eu,false,""
2021-01-02T21:00:00.000000,Denmark,West Denmark,DK-DK1,195.55,254.94,71.43,65.71,entsoe.eu,false,""
2021-01-02T22:00:00.000000,Denmark,West Denmark,DK-DK1,160.06,217.38,75.6,69.45,entsoe.eu,false,""
2021-01-02T23:00:00.000000,Denmark,West Denmark,DK-DK1,141.09,196.28,78.79,71.84,entsoe.eu,false,""
2021-01-03T00:00:00.000000,Denmark,West Denmark,DK-DK1,138.6,192.92,79.21,72.39,entsoe.eu,false,""
2021-01-03T01:00:00.000000,Denmark,West Denmark,DK-DK1,121.72,174.06,81.23,74.58,entsoe.eu,false,""
2021-01-03T02:00:00.000000,Denmark,West Denmark,DK-DK1,108.7,152.04,83.51,76.59,entsoe.eu,false,""
2021-01-03T03:00:00.000000,Denmark,West Denmark,DK-DK1,100.06,141.67,84.49,77.91,entsoe.eu,false,""
2021-01-03T04:00:00.000000,Denmark,West Denmark,DK-DK1,105.17,148.3,83.86,78.06,entsoe.eu,false,""
2021-01-03T05:00:00.000000,Denmark,West Denmark,DK-DK1,105.73,149.42,84.16,80.37,entsoe.eu,false,""
2021-01-03T06:00:00.000000,Denmark,West Denmark,DK-DK1,98.93,142.06,85.16,82.33,entsoe.eu,false,""
2021-01-03T07:00:00.000000,Denmark,West Denmark,DK-DK1,93.19,133.13,86.18,84.24,entsoe.eu,false,""
2021-01-03T08:00:00.000000,Denmark,West Denmark,DK-DK1,95.88,136.62,85.73,84.42,entsoe.eu,false,""
2021-01-03T09:00:00.000000,Denmark,West Denmark,DK-DK1,93.55,135.39,86.14,86.11,entsoe.eu,false,""
2021-01-03T10:00:00.000000,Denmark,West Denmark,DK-DK1,90.43,131.26,86.44,86.44,entsoe.eu,false,""
2021-01-03T11:00:00.000000,Denmark,West Denmark,DK-DK1,97.52,141.86,85.62,85.58,entsoe.eu,false,""
2021-01-03T12:00:00.000000,Denmark,West Denmark,DK-DK1,92.08,135.69,86.27,86.27,entsoe.eu,false,""
2021-01-03T13:00:00.000000,Denmark,West Denmark,DK-DK1,108.94,153.39,84.43,84.1,entsoe.eu,false,""
2021-01-03T14:00:00.000000,Denmark,West Denmark,DK-DK1,108.34,152.54,84.48,84.13,entsoe.eu,false,""
2021-01-03T15:00:00.000000,Denmark,West Denmark,DK-DK1,97.67,140.72,85.8,85.75,entsoe.eu,false,""
2021-01-03T16:00:00.000000,Denmark,West Denmark,DK-DK1,127.29,171.5,82.0,81.99,entsoe.eu,false,""
2021-01-03T17:00:00.000000,Denmark,West Denmark,DK-DK1,108.28,151.04,83.94,83.94,entsoe.eu,false,""
2021-01-03T18:00:00.000000,Denmark,West Denmark,DK-DK1,116.28,160.65,83.45,83.38,entsoe.eu,false,""
2021-01-03T19:00:00.000000,Denmark,West Denmark,DK-DK1,104.47,147.88,84.87,84.87,entsoe.eu,false,""
2021-01-03T20:00:00.000000,Denmark,West Denmark,DK-DK1,107.57,150.92,85.01,85.01,entsoe.eu,false,""
2021-01-03T21:00:00.000000,Denmark,West Denmark,DK-DK1,93.83,136.46,86.75,86.75,entsoe.eu,false,""
2021-01-03T22:00:00.000000,Denmark,West Denmark,DK-DK1,115.08,159.31,83.7,83.7,entsoe.eu,false,""
2021-01-03T23:00:00.000000,Denmark,West Denmark,DK-DK1,143.63,187.0,79.95,78.03,entsoe.eu,false,""
2021-01-04T00:00:00.000000,Denmark,West Denmark,DK-DK1,124.07,163.63,82.82,77.72,entsoe.eu,false,""
2021-01-04T01:00:00.000000,Denmark,West Denmark,DK-DK1,164.06,212.09,77.54,73.81,entsoe.eu,false,""
2021-01-04T02:00:00.000000,Denmark,West Denmark,DK-DK1,140.98,186.95,80.59,73.9,entsoe.eu,false,""
2021-01-04T03:00:00.000000,Denmark,West Denmark,DK-DK1,172.26,221.03,77.06,75.69,entsoe.eu,false,""
2021-01-04T04:00:00.000000,Denmark,West Denmark,DK-DK1,124.58,166.34,82.52,82.49,entsoe.eu,false,""
2021-01-04T05:00:00.000000,Denmark,West Denmark,DK-DK1,115.2,154.99,83.33,83.33,entsoe.eu,false,""
2021-01-04T06:00:00.000000,Denmark,West Denmark,DK-DK1,124.52,165.79,82.25,82.0,entsoe.eu,false,""
2021-01-04T07:00:00.000000,Denmark,West Denmark,DK-DK1,179.91,228.22,74.26,73.29,entsoe.eu,false,""
2021-01-04T08:00:00.000000,Denmark,West Denmark,DK-DK1,162.06,210.38,76.64,76.19,entsoe.eu,false,""
2021-01-04T09:00:00.000000,Denmark,West Denmark,DK-DK1,136.99,181.86,79.62,79.62,entsoe.eu,false,""
2021-01-04T10:00:00.000000,Denmark,West Denmark,DK-DK1,160.5,207.39,77.05,76.63,entsoe.eu,false,""
2021-01-04T11:00:00.000000,Denmark,West Denmark,DK-DK1,135.51,181.69,79.97,79.97,entsoe.eu,false,""
2021-01-04T12:00:00.000000,Denmark,West Denmark,DK-DK1,136.86,183.21,79.94,79.94,entsoe.eu,false,""
2021-01-04T13:00:00.000000,Denmark,West Denmark,DK-DK1,139.63,186.99,79.45,79.45,entsoe.eu,false,""
2021-01-04T14:00:00.000000,Denmark,West Denmark,DK-DK1,160.52,209.6,76.65,76.65,entsoe.eu,false,""
2021-01-04T15:00:00.000000,Denmark,West Denmark,DK-DK1,162.6,211.65,76.35,76.35,entsoe.eu,false,""
2021-01-04T16:00:00.000000,Denmark,West Denmark,DK-DK1,207.27,260.16,70.69,70.69,entsoe.eu,false,""
2021-01-04T17:00:00.000000,Denmark,West Denmark,DK-DK1,167.71,218.58,75.23,75.23,entsoe.eu,false,""
2021-01-04T18:00:00.000000,Denmark,West Denmark,DK-DK1,144.88,192.42,78.7,78.7,entsoe.eu,false,""
2021-01-04T19:00:00.000000,Denmark,West Denmark,DK-DK1,110.55,156.29,82.99,82.99,entsoe.eu,false,""
2021-01-04T20:00:00.000000,Denmark,West Denmark,DK-DK1,114.8,161.02,82.34,82.34,entsoe.eu,false,""
2021-01-04T21:00:00.000000,Denmark,West Denmark,DK-DK1,95.13,137.89,85.42,85.42,entsoe.eu,false,""
2021-01-04T22:00:00.000000,Denmark,West Denmark,DK-DK1,101.51,144.23,84.72,84.72,entsoe.eu,false,""
2021-01-04T23:00:00.000000,Denmark,West Denmark,DK-DK1,105.74,149.52,84.13,84.13,entsoe.eu,false,""
2021-01-05T00:00:00.000000,Denmark,West Denmark,DK-DK1,105.71,150.18,84.34,84.34,entsoe.eu,false,""
2021-01-05T01:00:00.000000,Denmark,West Denmark,DK-DK1,103.72,146.52,84.43,84.43,entsoe.eu,false,""
2021-01-05T02:00:00.000000,Denmark,West Denmark,DK-DK1,106.36,156.11,84.13,84.13,entsoe.eu,false,""
2021-01-05T03:00:00.000000,Denmark,West Denmark,DK-DK1,91.71,136.4,86.12,86.12,entsoe.eu,false,""
2021-01-05T04:00:00.000000,Denmark,West Denmark,DK-DK1,105.35,149.51,84.48,84.48,entsoe.eu,false,""
2021-01-05T05:00:00.000000,Denmark,West Denmark,DK-DK1,133.2,178.77,80.98,80.98,entsoe.eu,false,""
2021-01-05T06:00:00.000000,Denmark,West Denmark,DK-DK1,155.54,203.73,77.38,77.37,entsoe.eu,false,""
2021-01-05T07:00:00.000000,Denmark,West Denmark,DK-DK1,194.7,249.7,72.0,71.77,entsoe.eu,false,""
2021-01-05T08:00:00.000000,Denmark,West Denmark,DK-DK1,195.5,248.21,72.19,71.64,entsoe.eu,false,""
2021-01-05T09:00:00.000000,Denmark,West Denmark,DK-DK1,201.76,257.77,71.23,70.71,entsoe.eu,false,""
2021-01-05T10:00:00.000000,Denmark,West Denmark,DK-DK1,200.96,259.7,70.43,70.05,entsoe.eu,false,""
2021-01-05T11:00:00.000000,Denmark,West Denmark,DK-DK1,219.53,279.06,68.13,67.93,entsoe.eu,false,""
2021-01-05T12:00:00.000000,Denmark,West Denmark,DK-DK1,205.93,263.54,69.63,69.2,entsoe.eu,false,""
2021-01-05T13:00:00.000000,Denmark,West Denmark,DK-DK1,201.14,255.07,70.29,69.9,entsoe.eu,false,""
2021-01-05T14:00:00.000000,Denmark,West Denmark,DK-DK1,199.05,255.14,70.14,69.47,entsoe.eu,false,""
2021-01-05T15:00:00.000000,Denmark,West Denmark,DK-DK1,201.49,260.97,69.62,69.44,entsoe.eu,false,""
2021-01-05T16:00:00.000000,Denmark,West Denmark,DK-DK1,206.52,265.38,68.87,68.81,entsoe.eu,false,""
2021-01-05T17:00:00.000000,Denmark,West Denmark,DK-DK1,218.06,278.12,67.56,67.52,entsoe.eu,false,""
2021-01-05T18:00:00.000000,Denmark,West Denmark,DK-DK1,189.36,248.33,71.02,71.0,entsoe.eu,false,""
2021-01-05T19:00:00.000000,Denmark,West Denmark,DK-DK1,197.63,256.62,70.17,70.17,entsoe.eu,false,""
2021-01-05T20:00:00.000000,Denmark,West Denmark,DK-DK1,202.32,259.22,70.35,70.35,entsoe.eu,false,""
2021-01-05T21:00:00.000000,Denmark,West Denmark,DK-DK1,166.89,220.58,75.41,75.41,entsoe.eu,false,""
2021-01-05T22:00:00.000000,Denmark,West Denmark,DK-DK1,124.82,172.6,81.03,81.03,entsoe.eu,false,""
2021-01-05T23:00:00.000000,Denmark,West Denmark,DK-DK1,147.21,203.75,77.91,76.66,entsoe.eu,false,""
2021-01-06T00:00:00.000000,Denmark,West Denmark,DK-DK1,143.25,198.58,78.22,76.62,entsoe.eu,false,""
2021-01-06T01:00:00.000000,Denmark,West Denmark,DK-DK1,150.25,205.36,77.04,75.49,entsoe.eu,false,""
2021-01-06T02:00:00.000000,Denmark,West Denmark,DK-DK1,139.39,191.76,78.5,77.01,entsoe.eu,false,""
2021-01-06T03:00:00.000000,Denmark,West Denmark,DK-DK1,137.87,189.95,78.85,77.73,entsoe.eu,false,""
2021-01-06T04:00:00.000000,Denmark,West Denmark,DK-DK1,114.45,162.77,82.05,82.05,entsoe.eu,false,""
2021-01-06T05:00:00.000000,Denmark,West Denmark,DK-DK1,115.93,165.81,82.1,82.1,entsoe.eu,false,""
2021-01-06T06:00:00.000000,Denmark,West Denmark,DK-DK1,144.56,194.72,78.6,78.6,entsoe.eu,false,""
2021-01-06T07:00:00.000000,Denmark,West Denmark,DK-DK1,185.61,238.08,72.74,72.74,entsoe.eu,false,""
2021-01-06T08:00:00.000000,Denmark,West Denmark,DK-DK1,209.6,264.45,69.67,69.67,entsoe.eu,false,""
2021-01-06T09:00:00.000000,Denmark,West Denmark,DK-DK1,251.7,309.58,64.37,64.37,entsoe.eu,false,""
2021-01-06T10:00:00.000000,Denmark,West Denmark,DK-DK1,254.74,311.34,64.07,64.07,entsoe.eu,false,""
2021-01-06T11:00:00.000000,Denmark,West Denmark,DK-DK1,246.01,302.15,64.93,64.93,entsoe.eu,false,""
2021-01-06T12:00:00.000000,Denmark,West Denmark,DK-DK1,243.37,300.44,65.02,65.02,entsoe.eu,false,""
2021-01-06T13:00:00.000000,Denmark,West Denmark,DK-DK1,246.29,304.53,64.39,64.39,entsoe.eu,false,""
2021-01-06T14:00:00.000000,Denmark,West Denmark,DK-DK1,249.19,309.74,63.95,63.73,entsoe.eu,false,""
2021-01-06T15:00:00.000000,Denmark,West Denmark,DK-DK1,297.41,359.49,59.03,58.36,entsoe.eu,false,""
2021-01-06T16:00:00.000000,Denmark,West Denmark,DK-DK1,287.45,347.5,59.48,59.47,entsoe.eu,false,""
2021-01-06T17:00:00.000000,Denmark,West Denmark,DK-DK1,254.6,311.5,63.66,63.66,entsoe.eu,false,""
2021-01-06T18:00:00.000000,Denmark,West Denmark,DK-DK1,204.19,258.5,69.93,69.93,entsoe.eu,false,""
2021-01-06T19:00:00.000000,Denmark,West Denmark,DK-DK1,167.96,221.7,74.13,74.13,entsoe.eu,false,""
2021-01-06T20:00:00.000000,Denmark,West Denmark,DK-DK1,157.11,210.43,75.74,75.74,entsoe.eu,false,""
2021-01-06T21:00:00.000000,Denmark,West Denmark,DK-DK1,128.23,179.56,79.65,79.6,entsoe.eu,false,""
2021-01-06T22:00:00.000000,Denmark,West Denmark,DK-DK1,114.75,165.92,81.18,78.31,entsoe.eu,false,""
2021-01-06T23:00:00.000000,Denmark,West Denmark,DK-DK1,151.79,204.51,77.75,77.75,entsoe.eu,false,""
2021-01-07T00:00:00.000000,Denmark,West Denmark,DK-DK1,128.74,180.03,81.29,81.29,entsoe.eu,false,""
2021-01-07T01:00:00.000000,Denmark,West Denmark,DK-DK1,132.6,184.09,81.1,81.1,entsoe.eu,false,""
2021-01-07T02:00:00.000000,Denmark,West Denmark,DK-DK1,123.88,175.44,82.07,81.73,entsoe.eu,false,""
2021-01-07T03:00:00.000000,Denmark,West Denmark,DK-DK1,135.15,186.44,80.82,80.82,entsoe.eu,false,""
2021-01-07T04:00:00.000000,Denmark,West Denmark,DK-DK1,187.71,243.02,73.94,73.86,entsoe.eu,false,""
2021-01-07T05:00:00.000000,Denmark,West Denmark,DK-DK1,248.72,309.7,65.05,64.97,entsoe.eu,false,""
2021-01-07T06:00:00.000000,Denmark,West Denmark,DK-DK1,259.97,320.98,63.05,61.41,entsoe.eu,false,""
2021-01-07T07:00:00.000000,Denmark,West Denmark,DK-DK1,259.2,321.69,62.59,60.02,entsoe.eu,false,""
2021-01-07T08:00:00.000000,Denmark,West Denmark,DK-DK1,273.72,337.5,60.69,59.21,entsoe.eu,false,""
2021-01-07T09:00:00.000000,Denmark,West Denmark,DK-DK1,279.42,343.67,60.3,57.34,entsoe.eu,false,""
2021-01-07T10:00:00.000000,Denmark,West Denmark,DK-DK1,278.52,342.9,60.25,58.49,entsoe.eu,false,""
2021-01-07T11:00:00.000000,Denmark,West Denmark,DK-DK1,279.82,344.5,60.39,57.78,entsoe.eu,false,""
2021-01-07T12:00:00.000000,Denmark,West Denmark,DK-DK1,275.6,340.45,60.72,56.38,entsoe.eu,false,""
2021-01-07T13:00:00.000000,Denmark,West Denmark,DK-DK1,262.28,326.12,62.4,58.1,entsoe.eu,false,""
2021-01-07T14:00:00.000000,Denmark,West Denmark,DK-DK1,274.77,340.59,60.79,57.84,entsoe.eu,false,""
2021-01-07T15:00:00.000000,Denmark,West Denmark,DK-DK1,297.89,368.07,57.72,57.69,entsoe.eu,false,""
2021-01-07T16:00:00.000000,Denmark,West Denmark,DK-DK1,281.77,350.37,59.94,59.93,entsoe.eu,false,""
2021-01-07T17:00:00.000000,Denmark,West Denmark,DK-DK1,266.33,334.12,61.51,59.18,entsoe.eu,false,""
2021-01-07T18:00:00.000000,Denmark,West Denmark,DK-DK1,243.09,309.65,64.27,59.84,entsoe.eu,false,""
2021-01-07T19:00:00.000000,Denmark,West Denmark,DK-DK1,255.09,323.12,63.24,58.31,entsoe.eu,false,""
2021-01-07T20:00:00.000000,Denmark,West Denmark,DK-DK1,266.58,336.1,62.05,57.27,entsoe.eu,false,""
2021-01-07T21:00:00.000000,Denmark,West Denmark,DK-DK1,256.34,326.47,63.41,58.51,entsoe.eu,false,""
2021-01-07T22:00:00.000000,Denmark,West Denmark,DK-DK1,216.0,278.71,68.17,62.34,entsoe.eu,false,""
2021-01-07T23:00:00.000000,Denmark,West Denmark,DK-DK1,244.14,306.45,64.85,58.96,entsoe.eu,false,""
2021-01-08T00:00:00.000000,Denmark,West Denmark,DK-DK1,213.68,275.42,68.35,61.79,entsoe.eu,false,""
2021-01-08T01:00:00.000000,Denmark,West Denmark,DK-DK1,185.17,247.9,71.82,64.42,entsoe.eu,false,""
2021-01-08T02:00:00.000000,Denmark,West Denmark,DK-DK1,167.93,229.08,73.76,66.14,entsoe.eu,false,""
2021-01-08T03:00:00.000000,Denmark,West Denmark,DK-DK1,165.25,225.21,73.94,66.8,entsoe.eu,false,""
2021-01-08T04:00:00.000000,Denmark,West Denmark,DK-DK1,226.46,289.86,66.85,61.21,entsoe.eu,false,""
2021-01-08T05:00:00.000000,Denmark,West Denmark,DK-DK1,248.77,316.99,64.12,60.14,entsoe.eu,false,""
2021-01-08T06:00:00.000000,Denmark,West Denmark,DK-DK1,249.47,318.67,63.85,59.21,entsoe.eu,false,""
2021-01-08T07:00:00.000000,Denmark,West Denmark,DK-DK1,265.93,338.87,62.1,57.7,entsoe.eu,false,""
2021-01-08T08:00:00.000000,Denmark,West Denmark,DK-DK1,281.92,360.09,60.02,57.94,entsoe.eu,false,""
2021-01-08T09:00:00.000000,Denmark,West Denmark,DK-DK1,272.8,347.04,61.35,58.62,entsoe.eu,false,""
2021-01-08T10:00:00.000000,Denmark,West Denmark,DK-DK1,261.33,336.18,62.57,59.11,entsoe.eu,false,""
2021-01-08T11:00:00.000000,Denmark,West Denmark,DK-DK1,276.57,355.24,60.36,57.78,entsoe.eu,false,""
2021-01-08T12:00:00.000000,Denmark,West Denmark,DK-DK1,248.38,324.14,64.0,59.52,entsoe.eu,false,""
2021-01-08T13:00:00.000000,Denmark,West Denmark,DK-DK1,249.38,325.08,62.96,59.13,entsoe.eu,false,""
2021-01-08T14:00:00.000000,Denmark,West Denmark,DK-DK1,268.38,344.61,60.73,58.1,entsoe.eu,false,""
2021-01-08T15:00:00.000000,Denmark,West Denmark,DK-DK1,283.45,359.26,59.55,56.87,entsoe.eu,false,""
2021-01-08T16:00:00.000000,Denmark,West Denmark,DK-DK1,273.22,347.09,61.2,58.17,entsoe.eu,false,""
2021-01-08T17:00:00.000000,Denmark,West Denmark,DK-DK1,272.43,347.56,60.02,57.2,entsoe.eu,false,""
2021-01-08T18:00:00.000000,Denmark,West Denmark,DK-DK1,276.71,351.9,59.43,58.5,entsoe.eu,false,""
2021-01-08T19:00:00.000000,Denmark,West Denmark,DK-DK1,267.65,344.98,61.33,59.63,entsoe.eu,false,""
2021-01-08T20:00:00.000000,Denmark,West Denmark,DK-DK1,265.44,336.0,61.69,56.4,entsoe.eu,false,""
2021-01-08T21:00:00.000000,Denmark,West Denmark,DK-DK1,275.71,346.9,60.0,54.59,entsoe.eu,false,""
2021-01-08T22:00:00.000000,Denmark,West Denmark,DK-DK1,232.67,300.81,65.07,59.05,entsoe.eu,false,""
2021-01-08T23:00:00.000000,Denmark,West Denmark,DK-DK1,249.24,316.51,62.96,56.88,entsoe.eu,false,""
2021-01-09T00:00:00.000000,Denmark,West Denmark,DK-DK1,235.12,302.47,64.7,58.13,entsoe.eu,false,""
2021-01-09T01:00:00.000000,Denmark,West Denmark,DK-DK1,238.05,306.03,64.01,59.01,entsoe.eu,false,""
2021-01-09T02:00:00.000000,Denmark,West Denmark,DK-DK1,228.6,293.27,65.51,59.37,entsoe.eu,false,""
2021-01-09T03:00:00.000000,Denmark,West Denmark,DK-DK1,223.71,290.81,65.62,59.41,entsoe.eu,false,""
2021-01-09T04:00:00.000000,Denmark,West Denmark,DK-DK1,238.25,310.1,62.24,56.09,entsoe.eu,false,""
2021-01-09T05:00:00.000000,Denmark,West Denmark,DK-DK1,251.19,324.2,60.27,54.14,entsoe.eu,false,""
2021-01-09T06:00:00.000000,Denmark,West Denmark,DK-DK1,253.18,328.86,59.04,53.45,entsoe.eu,false,""
2021-01-09T07:00:00.000000,Denmark,West Denmark,DK-DK1,271.73,344.46,60.17,55.19,entsoe.eu,false,""
2021-01-09T08:00:00.000000,Denmark,West Denmark,DK-DK1,275.36,346.78,60.54,55.81,entsoe.eu,false,""
2021-01-09T09:00:00.000000,Denmark,West Denmark,DK-DK1,284.44,354.53,59.68,54.66,entsoe.eu,false,""
2021-01-09T10:00:00.000000,Denmark,West Denmark,DK-DK1,279.39,349.51,60.11,54.91,entsoe.eu,false,""
2021-01-09T11:00:00.000000,Denmark,West Denmark,DK-DK1,280.6,350.89,59.72,54.79,entsoe.eu,false,""
2021-01-09T12:00:00.000000,Denmark,West Denmark,DK-DK1,302.72,377.49,54.22,50.83,entsoe.eu,false,""
2021-01-09T13:00:00.000000,Denmark,West Denmark,DK-DK1,301.58,375.63,54.65,50.57,entsoe.eu,false,""
2021-01-09T14:00:00.000000,Denmark,West Denmark,DK-DK1,298.55,370.32,56.73,52.55,entsoe.eu,false,""
2021-01-09T15:00:00.000000,Denmark,West Denmark,DK-DK1,319.4,392.87,54.58,53.01,entsoe.eu,false,""
2021-01-09T16:00:00.000000,Denmark,West Denmark,DK-DK1,321.27,394.28,54.31,52.22,entsoe.eu,false,""
2021-01-09T17:00:00.000000,Denmark,West Denmark,DK-DK1,306.25,377.55,56.35,53.72,entsoe.eu,false,""
2021-01-09T18:00:00.000000,Denmark,West Denmark,DK-DK1,282.83,351.93,59.4,56.54,entsoe.eu,false,""
2021-01-09T19:00:00.000000,Denmark,West Denmark,DK-DK1,270.3,337.99,59.85,57.11,entsoe.eu,false,""
2021-01-09T20:00:00.000000,Denmark,West Denmark,DK-DK1,252.37,320.65,60.44,59.73,entsoe.eu,false,""
2021-01-09T21:00:00.000000,Denmark,West Denmark,DK-DK1,188.83,245.53,71.7,69.55,entsoe.eu,false,""
2021-01-09T22:00:00.000000,Denmark,West Denmark,DK-DK1,127.72,174.21,80.32,75.82,entsoe.eu,false,""
2021-01-09T23:00:00.000000,Denmark,West Denmark,DK-DK1,106.1,143.02,84.12,79.6,entsoe.eu,false,""
2021-01-10T00:00:00.000000,Denmark,West Denmark,DK-DK1,111.32,147.41,83.87,78.79,entsoe.eu,false,""
2021-01-10T01:00:00.000000,Denmark,West Denmark,DK-DK1,119.08,154.56,82.84,78.33,entsoe.eu,false,""
2021-01-10T02:00:00.000000,Denmark,West Denmark,DK-DK1,97.67,131.09,85.67,81.02,entsoe.eu,false,""
2021-01-10T03:00:00.000000,Denmark,West Denmark,DK-DK1,101.32,134.45,85.25,80.64,entsoe.eu,false,""
2021-01-10T04:00:00.000000,Denmark,West Denmark,DK-DK1,100.28,133.56,85.28,80.89,entsoe.eu,false,""
2021-01-10T05:00:00.000000,Denmark,West Denmark,DK-DK1,144.16,181.41,79.84,74.71,entsoe.eu,false,""
2021-01-10T06:00:00.000000,Denmark,West Denmark,DK-DK1,133.69,172.58,80.59,75.45,entsoe.eu,false,""
2021-01-10T07:00:00.000000,Denmark,West Denmark,DK-DK1,153.66,195.86,77.51,72.11,entsoe.eu,false,""
